shot_id,rally_id,shot_nbr,shot_type_orig,shot_type,player_id,entry_ts,btt_before,btt_after,loc_x,loc_y,next_loc_x,next_loc_y,cst_model_id,whtb_model_id,maint_dtm,maint_app,create_dtm,create_app
S24847,R2544,3,tsDrv,,P34,2022-08-31 00:14:18.546327,0.1564,0.1326,12.21,20.95,5.28,7.90,,,2022-11-10 20:09:26.619127+00:00,aspancake,2022-11-10 20:09:26.619127+00:00,aspancake
S24857,R2545,1,SE,,P32,2022-08-31 00:15:01.236327,,0.4193,6.08,21.92,3.18,21.76,,,2022-11-10 20:09:26.982409+00:00,aspancake,2022-11-10 20:09:26.982409+00:00,aspancake
S24858,R2545,2,R,,P34,2022-08-31 00:15:04.589685,0.4193,0.5388,3.18,21.76,14.95,22.40,,,2022-11-10 20:09:27.019046+00:00,aspancake,2022-11-10 20:09:27.019046+00:00,aspancake
S1280,R119,4,O,,,,,,,,,,,,2022-04-09 15:01:06.794804+00:00,postgres,2022-04-09 15:01:06.794804+00:00,postgres
S1281,R119,5,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.795129+00:00,postgres
S1282,R119,6,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.795451+00:00,postgres
S1283,R119,7,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.795764+00:00,postgres
S1284,R119,8,SP,SP,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.796078+00:00,postgres
S1285,R119,9,O,,,,,,,,,,,,2022-04-09 15:01:06.796400+00:00,postgres,2022-04-09 15:01:06.796400+00:00,postgres
S24856,R2544,12,O,HB,P33,2022-08-31 00:14:30.842062,0.1583,,13.33,8.22,,,MOD_2,,2022-11-22 20:00:45.412400+00:00,aspancake,2022-11-10 20:09:26.918409+00:00,aspancake
S1289,R120,4,O,,,,,,,,,,,,2022-04-09 15:01:06.798111+00:00,postgres,2022-04-09 15:01:06.798111+00:00,postgres
S1290,R120,5,O,,,,,,,,,,,,2022-04-09 15:01:06.798426+00:00,postgres,2022-04-09 15:01:06.798426+00:00,postgres
S1291,R120,6,O,,,,,,,,,,,,2022-04-09 15:01:06.798747+00:00,postgres,2022-04-09 15:01:06.798747+00:00,postgres
S1292,R120,7,O,,,,,,,,,,,,2022-04-09 15:01:06.799084+00:00,postgres,2022-04-09 15:01:06.799084+00:00,postgres
S1293,R120,8,O,,,,,,,,,,,,2022-04-09 15:01:06.799430+00:00,postgres,2022-04-09 15:01:06.799430+00:00,postgres
S1294,R120,9,O,,,,,,,,,,,,2022-04-09 15:01:06.799759+00:00,postgres,2022-04-09 15:01:06.799759+00:00,postgres
S1295,R120,10,O,,,,,,,,,,,,2022-04-09 15:01:06.800079+00:00,postgres,2022-04-09 15:01:06.800079+00:00,postgres
S1296,R120,11,O,,,,,,,,,,,,2022-04-09 15:01:06.800399+00:00,postgres,2022-04-09 15:01:06.800399+00:00,postgres
S1297,R120,12,O,,,,,,,,,,,,2022-04-09 15:01:06.800713+00:00,postgres,2022-04-09 15:01:06.800713+00:00,postgres
S1301,R121,4,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.802486+00:00,postgres
S1302,R121,5,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.802819+00:00,postgres
S1303,R121,6,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.803136+00:00,postgres
S1304,R121,7,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.803550+00:00,postgres
S1305,R121,8,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.803881+00:00,postgres
S24874,R2546,3,tsDrv,,P32,2022-08-31 00:16:58.114464,0.3040,0.0978,7.69,22.24,11.08,9.51,,,2022-11-10 20:09:27.594920+00:00,aspancake,2022-11-10 20:09:27.594920+00:00,aspancake
S1310,R122,4,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.805903+00:00,postgres
S1311,R122,5,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.806218+00:00,postgres
S1312,R122,6,O,,,,,,,,,,,,2022-04-09 15:01:06.806530+00:00,postgres,2022-04-09 15:01:06.806530+00:00,postgres
S1313,R122,7,L,L,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.806851+00:00,postgres
S1314,R122,8,O,,,,,,,,,,,,2022-04-09 15:01:06.807166+00:00,postgres,2022-04-09 15:01:06.807166+00:00,postgres
S1315,R122,9,L,L,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.807478+00:00,postgres
S1316,R122,10,O,,,,,,,,,,,,2022-04-09 15:01:06.807791+00:00,postgres,2022-04-09 15:01:06.807791+00:00,postgres
S1317,R122,11,O,,,,,,,,,,,,2022-04-09 15:01:06.808102+00:00,postgres,2022-04-09 15:01:06.808102+00:00,postgres
S24877,R2546,6,D,,P35,2022-08-31 00:17:01.465695,0.0344,,10.11,9.51,,,,,2022-11-10 20:09:27.677912+00:00,aspancake,2022-11-10 20:09:27.677912+00:00,aspancake
S24878,R2547,1,SE,,P34,2022-08-31 00:17:30.390734,,0.3218,6.89,22.40,3.99,21.43,,,2022-11-10 20:09:27.741291+00:00,aspancake,2022-11-10 20:09:27.741291+00:00,aspancake
S24879,R2547,2,R,,P32,2022-08-31 00:17:33.127095,0.3218,0.5527,3.99,21.43,5.28,21.27,,,2022-11-10 20:09:27.777811+00:00,aspancake,2022-11-10 20:09:27.777811+00:00,aspancake
S20,R2,15,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 03:19:33.878895+00:00,postgres
S1321,R123,4,O,,,,,,,,,,,,2022-04-09 15:01:06.809805+00:00,postgres,2022-04-09 15:01:06.809805+00:00,postgres
S1322,R123,5,O,,,,,,,,,,,,2022-04-09 15:01:06.810310+00:00,postgres,2022-04-09 15:01:06.810310+00:00,postgres
S1323,R123,6,O,,,,,,,,,,,,2022-04-09 15:01:06.810825+00:00,postgres,2022-04-09 15:01:06.810825+00:00,postgres
S1324,R123,7,O,,,,,,,,,,,,2022-04-09 15:01:06.811186+00:00,postgres,2022-04-09 15:01:06.811186+00:00,postgres
S1325,R123,8,O,,,,,,,,,,,,2022-04-09 15:01:06.811523+00:00,postgres,2022-04-09 15:01:06.811523+00:00,postgres
S1326,R123,9,O,,,,,,,,,,,,2022-04-09 15:01:06.811851+00:00,postgres,2022-04-09 15:01:06.811851+00:00,postgres
S1327,R123,10,O,,,,,,,,,,,,2022-04-09 15:01:06.812175+00:00,postgres,2022-04-09 15:01:06.812175+00:00,postgres
S1328,R123,11,O,,,,,,,,,,,,2022-04-09 15:01:06.812505+00:00,postgres,2022-04-09 15:01:06.812505+00:00,postgres
S1329,R123,12,O,,,,,,,,,,,,2022-04-09 15:01:06.812827+00:00,postgres,2022-04-09 15:01:06.812827+00:00,postgres
S1330,R123,13,O,,,,,,,,,,,,2022-04-09 15:01:06.813145+00:00,postgres,2022-04-09 15:01:06.813145+00:00,postgres
S1331,R123,14,O,,,,,,,,,,,,2022-04-09 15:01:06.813460+00:00,postgres,2022-04-09 15:01:06.813460+00:00,postgres
S1332,R123,15,O,,,,,,,,,,,,2022-04-09 15:01:06.813773+00:00,postgres,2022-04-09 15:01:06.813773+00:00,postgres
S1333,R123,16,O,,,,,,,,,,,,2022-04-09 15:01:06.814092+00:00,postgres,2022-04-09 15:01:06.814092+00:00,postgres
S1334,R123,17,O,,,,,,,,,,,,2022-04-09 15:01:06.814408+00:00,postgres,2022-04-09 15:01:06.814408+00:00,postgres
S1335,R123,18,L,L,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.814721+00:00,postgres
S1336,R123,19,O,,,,,,,,,,,,2022-04-09 15:01:06.815044+00:00,postgres,2022-04-09 15:01:06.815044+00:00,postgres
S1337,R123,20,O,,,,,,,,,,,,2022-04-09 15:01:06.815371+00:00,postgres,2022-04-09 15:01:06.815371+00:00,postgres
S1338,R123,21,O,,,,,,,,,,,,2022-04-09 15:01:06.815690+00:00,postgres,2022-04-09 15:01:06.815690+00:00,postgres
S1339,R123,22,O,,,,,,,,,,,,2022-04-09 15:01:06.816003+00:00,postgres,2022-04-09 15:01:06.816003+00:00,postgres
S1340,R123,23,O,,,,,,,,,,,,2022-04-09 15:01:06.816313+00:00,postgres,2022-04-09 15:01:06.816313+00:00,postgres
S1345,R124,4,O,,,,,,,,,,,,2022-04-09 15:01:06.818667+00:00,postgres,2022-04-09 15:01:06.818667+00:00,postgres
S1346,R124,5,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.818999+00:00,postgres
S1347,R124,6,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.819331+00:00,postgres
S1348,R124,7,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.819648+00:00,postgres
S1349,R124,8,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.819964+00:00,postgres
S1350,R124,9,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.820280+00:00,postgres
S1351,R124,10,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.820595+00:00,postgres
S1352,R124,11,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.820917+00:00,postgres
S1353,R124,12,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.821237+00:00,postgres
S1354,R124,13,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.821736+00:00,postgres
S1355,R124,14,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.822063+00:00,postgres
S1356,R124,15,SP,SP,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.822380+00:00,postgres
S1357,R124,16,O,,,,,,,,,,,,2022-04-09 15:01:06.822695+00:00,postgres,2022-04-09 15:01:06.822695+00:00,postgres
S1358,R124,17,O,,,,,,,,,,,,2022-04-09 15:01:06.823010+00:00,postgres,2022-04-09 15:01:06.823010+00:00,postgres
S1359,R124,18,O,,,,,,,,,,,,2022-04-09 15:01:06.823326+00:00,postgres,2022-04-09 15:01:06.823326+00:00,postgres
S1363,R125,4,O,,,,,,,,,,,,2022-04-09 15:01:06.825037+00:00,postgres,2022-04-09 15:01:06.825037+00:00,postgres
S1364,R125,5,O,,,,,,,,,,,,2022-04-09 15:01:06.825364+00:00,postgres,2022-04-09 15:01:06.825364+00:00,postgres
S1365,R125,6,O,,,,,,,,,,,,2022-04-09 15:01:06.825681+00:00,postgres,2022-04-09 15:01:06.825681+00:00,postgres
S1366,R125,7,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.825994+00:00,postgres
S1367,R125,8,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.826305+00:00,postgres
S1368,R125,9,O,,,,,,,,,,,,2022-04-09 15:01:06.826619+00:00,postgres,2022-04-09 15:01:06.826619+00:00,postgres
S1369,R125,10,O,,,,,,,,,,,,2022-04-09 15:01:06.826960+00:00,postgres,2022-04-09 15:01:06.826960+00:00,postgres
S1370,R125,11,O,,,,,,,,,,,,2022-04-09 15:01:06.827280+00:00,postgres,2022-04-09 15:01:06.827280+00:00,postgres
S1371,R125,12,O,,,,,,,,,,,,2022-04-09 15:01:06.827594+00:00,postgres,2022-04-09 15:01:06.827594+00:00,postgres
S1372,R125,13,O,,,,,,,,,,,,2022-04-09 15:01:06.827911+00:00,postgres,2022-04-09 15:01:06.827911+00:00,postgres
S1373,R125,14,O,,,,,,,,,,,,2022-04-09 15:01:06.828225+00:00,postgres,2022-04-09 15:01:06.828225+00:00,postgres
S1374,R125,15,O,,,,,,,,,,,,2022-04-09 15:01:06.828560+00:00,postgres,2022-04-09 15:01:06.828560+00:00,postgres
S1375,R125,16,O,,,,,,,,,,,,2022-04-09 15:01:06.828896+00:00,postgres,2022-04-09 15:01:06.828896+00:00,postgres
S12824,R1259,3,tsDrv,,,2022-08-31 11:39:00.084776,0.3984,,2.48,19.02,,,,,2022-08-31 17:24:48.626722+00:00,postgres,2022-08-31 17:24:48.626722+00:00,postgres
S1380,R126,4,O,,,,,,,,,,,,2022-04-09 15:01:06.830933+00:00,postgres,2022-04-09 15:01:06.830933+00:00,postgres
S1381,R126,5,O,,,,,,,,,,,,2022-04-09 15:01:06.831249+00:00,postgres,2022-04-09 15:01:06.831249+00:00,postgres
S1382,R126,6,O,,,,,,,,,,,,2022-04-09 15:01:06.831564+00:00,postgres,2022-04-09 15:01:06.831564+00:00,postgres
S1383,R126,7,O,,,,,,,,,,,,2022-04-09 15:01:06.831877+00:00,postgres,2022-04-09 15:01:06.831877+00:00,postgres
S1384,R126,8,O,,,,,,,,,,,,2022-04-09 15:01:06.832209+00:00,postgres,2022-04-09 15:01:06.832209+00:00,postgres
S1385,R126,9,O,,,,,,,,,,,,2022-04-09 15:01:06.832554+00:00,postgres,2022-04-09 15:01:06.832554+00:00,postgres
S1386,R126,10,O,,,,,,,,,,,,2022-04-09 15:01:06.832872+00:00,postgres,2022-04-09 15:01:06.832872+00:00,postgres
S1387,R126,11,O,,,,,,,,,,,,2022-04-09 15:01:06.833184+00:00,postgres,2022-04-09 15:01:06.833184+00:00,postgres
S1388,R126,12,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.833820+00:00,postgres
S1389,R126,13,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.834218+00:00,postgres
S1390,R126,14,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.834565+00:00,postgres
S1391,R126,15,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.834907+00:00,postgres
S1396,R127,4,O,,,,,,,,,,,,2022-04-09 15:01:06.837145+00:00,postgres,2022-04-09 15:01:06.837145+00:00,postgres
S26226,R2691,7,O,SP,P72,2022-11-21 12:54:26.388793,0.2363,,2.80,11.24,11.03,25.09,MOD_2,,2022-11-22 20:00:45.412400+00:00,aspancake,2022-11-21 19:43:22.546050+00:00,aspancake
S21,R2,16,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 03:19:33.879213+00:00,postgres
S26238,R2692,11,O,SP,P71,2022-11-21 12:55:02.404376,0.0428,,7.87,6.58,8.97,14.67,MOD_2,,2022-11-22 20:00:45.412400+00:00,aspancake,2022-11-21 19:43:23.518292+00:00,aspancake
S26268,R2696,14,O,HB,P53,2022-11-21 12:57:12.973201,0.1125,,14.32,6.99,0.88,21.25,MOD_2,,2022-11-22 20:00:45.412400+00:00,aspancake,2022-11-21 19:43:26.056714+00:00,aspancake
S26321,R2703,9,O,HB,P8,2022-11-21 13:00:21.526606,0.0326,,11.71,7.40,7.74,14.26,MOD_2,,2022-11-22 20:00:45.412400+00:00,aspancake,2022-11-21 19:43:30.789787+00:00,aspancake
S26230,R2692,3,tsDrv,,P53,2022-11-21 12:54:55.354338,0.4979,0.0984,6.23,20.57,4.04,8.64,,,2022-11-21 19:43:22.920774+00:00,aspancake,2022-11-21 19:43:22.920774+00:00,aspancake
S26240,R2693,1,SE,,P53,2022-11-21 12:55:47.304180,,0.4754,13.36,20.70,17.61,22.90,,,2022-11-21 19:43:23.737659+00:00,aspancake,2022-11-21 19:43:23.737659+00:00,aspancake
S26241,R2693,2,R,,P8,2022-11-21 12:55:49.032405,0.4754,0.5757,17.61,22.90,14.04,16.86,,,2022-11-21 19:43:23.811481+00:00,aspancake,2022-11-21 19:43:23.811481+00:00,aspancake
S26242,R2693,3,tsDrp,,P71,2022-11-21 12:55:51.036158,0.5757,0.5897,14.04,16.86,18.43,7.54,,,2022-11-21 19:43:23.891782+00:00,aspancake,2022-11-21 19:43:23.891782+00:00,aspancake
S26246,R2694,1,SE,,P53,2022-11-21 12:56:14.402394,,0.2604,5.82,20.84,2.12,22.90,,,2022-11-21 19:43:24.277307+00:00,aspancake,2022-11-21 19:43:24.277307+00:00,aspancake
S26247,R2694,2,R,,P72,2022-11-21 12:56:15.540228,0.2604,0.3652,2.12,22.90,14.32,17.00,,,2022-11-21 19:43:24.349052+00:00,aspancake,2022-11-21 19:43:24.349052+00:00,aspancake
S26253,R2695,3,tsDrv,,P71,2022-11-21 12:56:41.603528,0.4021,,12.81,17.14,16.10,0.69,,,2022-11-21 19:43:24.855797+00:00,aspancake,2022-11-21 19:43:24.855797+00:00,aspancake
S26255,R2696,1,SE,,P72,2022-11-21 12:56:56.640491,,0.3023,5.54,21.53,4.58,21.11,,,2022-11-21 19:43:25.079390+00:00,aspancake,2022-11-21 19:43:25.079390+00:00,aspancake
S26256,R2696,2,R,,P53,2022-11-21 12:56:57.893368,0.3023,0.3088,4.58,21.11,13.36,20.98,,,2022-11-21 19:43:25.158256+00:00,aspancake,2022-11-21 19:43:25.158256+00:00,aspancake
S26257,R2696,3,tsDrp,,P8,2022-11-21 12:56:59.164095,0.3088,0.5393,13.36,20.98,16.10,6.31,,,2022-11-21 19:43:25.236563+00:00,aspancake,2022-11-21 19:43:25.236563+00:00,aspancake
S26308,R2702,1,SE,,P72,2022-11-21 12:59:53.151597,,0.4152,6.37,21.39,8.01,22.21,,,2022-11-21 19:43:29.512269+00:00,aspancake,2022-11-21 19:43:29.512269+00:00,aspancake
S26309,R2702,2,R,,P53,2022-11-21 12:59:54.714496,0.4152,0.4355,8.01,22.21,17.75,21.80,,,2022-11-21 19:43:29.584786+00:00,aspancake,2022-11-21 19:43:29.584786+00:00,aspancake
S26310,R2702,3,tsDrp,,P8,2022-11-21 12:59:56.333162,0.4355,0.6654,17.75,21.80,7.87,6.17,,,2022-11-21 19:43:29.664068+00:00,aspancake,2022-11-21 19:43:29.664068+00:00,aspancake
S26313,R2703,1,SE,,P8,2022-11-21 13:00:10.480684,,0.4984,12.26,21.25,16.10,21.53,,,2022-11-21 19:43:29.966375+00:00,aspancake,2022-11-21 19:43:29.966375+00:00,aspancake
S26314,R2703,2,R,,P71,2022-11-21 13:00:12.272270,0.4984,0.5383,16.10,21.53,13.22,21.39,,,2022-11-21 19:43:30.095317+00:00,aspancake,2022-11-21 19:43:30.095317+00:00,aspancake
S1401,R128,4,O,,,,,,,,,,,,2022-04-09 15:01:06.839148+00:00,postgres,2022-04-09 15:01:06.839148+00:00,postgres
S1402,R128,5,O,,,,,,,,,,,,2022-04-09 15:01:06.839483+00:00,postgres,2022-04-09 15:01:06.839483+00:00,postgres
S1403,R128,6,O,,,,,,,,,,,,2022-04-09 15:01:06.839800+00:00,postgres,2022-04-09 15:01:06.839800+00:00,postgres
S1404,R128,7,O,,,,,,,,,,,,2022-04-09 15:01:06.840116+00:00,postgres,2022-04-09 15:01:06.840116+00:00,postgres
S1405,R128,8,O,,,,,,,,,,,,2022-04-09 15:01:06.840430+00:00,postgres,2022-04-09 15:01:06.840430+00:00,postgres
S26315,R2703,3,tsDrp,,P8,2022-11-21 13:00:14.173439,0.5383,0.3612,13.22,21.39,11.71,7.27,,,2022-11-21 19:43:30.264124+00:00,aspancake,2022-11-21 19:43:30.264124+00:00,aspancake
S26323,R2704,1,SE,,P8,2022-11-21 13:00:37.225533,,0.7953,7.74,21.53,6.23,20.70,,,2022-11-21 19:43:31.026117+00:00,aspancake,2022-11-21 19:43:31.026117+00:00,aspancake
S26506,R2724,3,tsDrp,,P72,2022-11-21 13:09:47.198523,0.2546,0.2046,16.51,20.84,16.79,5.90,,,2022-11-21 19:43:46.715514+00:00,aspancake,2022-11-21 19:43:46.715514+00:00,aspancake
S101,R13,4,O,,,,,,,,,,,,2022-04-09 03:19:33.911954+00:00,postgres,2022-04-09 03:19:33.911954+00:00,postgres
S24683,R2518,1,SE,,P35,2022-08-30 23:56:52.815162,,0.2718,10.76,21.27,13.66,22.08,,,2022-11-10 20:09:20.184035+00:00,aspancake,2022-11-10 20:09:20.184035+00:00,aspancake
S24684,R2518,2,R,,P32,2022-08-30 23:56:55.235557,0.2718,0.3142,13.66,22.08,5.28,20.31,,,2022-11-10 20:09:20.220183+00:00,aspancake,2022-11-10 20:09:20.220183+00:00,aspancake
S24685,R2518,3,tsDrp,,P35,2022-08-30 23:56:57.924151,0.3142,0.2562,5.28,20.31,5.12,8.06,,,2022-11-10 20:09:20.256814+00:00,aspancake,2022-11-10 20:09:20.256814+00:00,aspancake
S24691,R2519,1,SE,,P33,2022-08-30 23:57:30.142397,,0.4717,5.92,22.08,1.73,21.11,,,2022-11-10 20:09:20.465859+00:00,aspancake,2022-11-10 20:09:20.465859+00:00,aspancake
S24692,R2519,2,R,,P34,2022-08-30 23:57:33.827326,0.4717,0.4069,1.73,21.11,13.01,22.56,,,2022-11-10 20:09:20.502535+00:00,aspancake,2022-11-10 20:09:20.502535+00:00,aspancake
S24693,R2519,3,tsDrv,,P32,2022-08-30 23:57:37.102626,0.4069,0.1005,13.01,22.56,5.28,7.74,,,2022-11-10 20:09:20.530011+00:00,aspancake,2022-11-10 20:09:20.530011+00:00,aspancake
S24696,R2520,1,SE,,P32,2022-08-30 23:58:02.354543,,0.2410,12.05,22.08,13.33,22.88,,,2022-11-10 20:09:20.639740+00:00,aspancake,2022-11-10 20:09:20.639740+00:00,aspancake
S24697,R2520,2,R,,P35,2022-08-30 23:58:04.579856,0.2410,0.6045,13.33,22.88,16.07,22.08,,,2022-11-10 20:09:20.676143+00:00,aspancake,2022-11-10 20:09:20.676143+00:00,aspancake
S1409,R129,4,O,,,,,,,,,,,,2022-04-09 15:01:06.842410+00:00,postgres,2022-04-09 15:01:06.842410+00:00,postgres
S1410,R129,5,O,,,,,,,,,,,,2022-04-09 15:01:06.842729+00:00,postgres,2022-04-09 15:01:06.842729+00:00,postgres
S1411,R129,6,O,,,,,,,,,,,,2022-04-09 15:01:06.843044+00:00,postgres,2022-04-09 15:01:06.843044+00:00,postgres
S1412,R129,7,O,,,,,,,,,,,,2022-04-09 15:01:06.843357+00:00,postgres,2022-04-09 15:01:06.843357+00:00,postgres
S1413,R129,8,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.843675+00:00,postgres
S1414,R129,9,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.843988+00:00,postgres
S1415,R129,10,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.844299+00:00,postgres
S24706,R2521,1,SE,,P34,2022-08-30 23:59:13.810206,,0.2759,6.73,21.76,4.79,21.60,,,2022-11-10 20:09:21.014554+00:00,aspancake,2022-11-10 20:09:21.014554+00:00,aspancake
S103,R13,6,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 03:19:33.912588+00:00,postgres
S102,R13,5,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 03:19:33.912271+00:00,postgres
S104,R13,7,SP,SP,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 03:19:33.912912+00:00,postgres
S105,R13,8,O,,,,,,,,,,,,2022-04-09 03:19:33.913232+00:00,postgres,2022-04-09 03:19:33.913232+00:00,postgres
S106,R13,9,O,,,,,,,,,,,,2022-04-09 03:19:33.913555+00:00,postgres,2022-04-09 03:19:33.913555+00:00,postgres
S107,R13,10,O,,,,,,,,,,,,2022-04-09 03:19:33.913873+00:00,postgres,2022-04-09 03:19:33.913873+00:00,postgres
S108,R13,11,O,,,,,,,,,,,,2022-04-09 03:19:33.914199+00:00,postgres,2022-04-09 03:19:33.914199+00:00,postgres
S1420,R130,4,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.846302+00:00,postgres
S1450,R133,9,O,,,,,,,,,,,,2022-04-09 15:01:06.857169+00:00,postgres,2022-04-09 15:01:06.857169+00:00,postgres
S24707,R2521,2,R,,P33,2022-08-30 23:59:16.256471,0.2759,0.3152,4.79,21.60,13.33,21.76,,,2022-11-10 20:09:21.051045+00:00,aspancake,2022-11-10 20:09:21.051045+00:00,aspancake
S24708,R2521,3,tsDrv,,P34,2022-08-30 23:59:18.951597,0.3152,0.1418,13.33,21.76,3.99,6.93,,,2022-11-10 20:09:21.087658+00:00,aspancake,2022-11-10 20:09:21.087658+00:00,aspancake
S24713,R2522,1,SE,,P35,2022-08-30 23:59:44.897798,,0.4162,11.56,21.60,12.05,21.27,,,2022-11-10 20:09:21.288793+00:00,aspancake,2022-11-10 20:09:21.288793+00:00,aspancake
S24714,R2522,2,R,,P32,2022-08-30 23:59:48.231828,0.4162,0.2891,12.05,21.27,4.79,21.76,,,2022-11-10 20:09:21.325407+00:00,aspancake,2022-11-10 20:09:21.325407+00:00,aspancake
S24715,R2522,3,tsDrp,,P35,2022-08-30 23:59:50.761722,0.2891,0.2929,4.79,21.76,9.95,8.38,,,2022-11-10 20:09:21.361984+00:00,aspancake,2022-11-10 20:09:21.361984+00:00,aspancake
S24719,R2523,1,SE,,P35,2022-08-31 00:00:17.722485,,0.2952,5.12,21.76,1.73,22.88,,,2022-11-10 20:09:21.526581+00:00,aspancake,2022-11-10 20:09:21.526581+00:00,aspancake
S24720,R2523,2,R,,P33,2022-08-31 00:00:20.290499,0.2952,0.4393,1.73,22.88,7.53,21.60,,,2022-11-10 20:09:21.553889+00:00,aspancake,2022-11-10 20:09:21.553889+00:00,aspancake
S1425,R131,4,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.848311+00:00,postgres
S1426,R131,5,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.848627+00:00,postgres
S1427,R131,6,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.849031+00:00,postgres
S1428,R131,7,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.849391+00:00,postgres
S24721,R2523,3,tsDrp,,P34,2022-08-31 00:00:23.770344,0.4393,0.1760,7.53,21.60,4.15,7.90,,,2022-11-10 20:09:21.581519+00:00,aspancake,2022-11-10 20:09:21.581519+00:00,aspancake
S1433,R132,4,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.851399+00:00,postgres
S1434,R132,5,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.851710+00:00,postgres
S1435,R132,6,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.852025+00:00,postgres
S1436,R132,7,D,D,,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.852343+00:00,postgres
