rally_id,match_id,game_id,rally_nbr,srv_team_id,srv_player_id,rtrn_team_id,rtrn_player_id,ts_player_id,ts_type,w_team_id,to_ind,to_team_id,rally_len,srv_switch_ind,rtrn_switch_ind,srv_team_flipped_ind,rtrn_team_flipped_ind,ending_type,ending_player_id,lob_cnt,dink_cnt,maint_dtm,maint_app,create_dtm,create_app
R741,M8,G16,38,T10,P18,T4,P7,P18,N/A,T10,N,N/A,7.0,N,N,N,N,Winner,P17,0,1,2022-08-02 20:35:59.323858+00:00,postgres,2022-08-02 20:35:59.323858+00:00,postgres
R1799,M24,G38,6,T38,P60,T32,P50,P59,Drop,T32,N,N/A,22.0,N,N,Y,N,Other,N/A,0,6,2022-10-16 19:22:35.046953+00:00,postgres,2022-10-16 19:22:35.046953+00:00,postgres
R743,M8,G16,40,T10,P18,T4,P6,P17,N/A,T4,N,N/A,8.0,Y,N,Y,N,Other,N/A,0,0,2022-08-02 20:35:59.331906+00:00,postgres,2022-08-02 20:35:59.331906+00:00,postgres
R744,M8,G16,41,T10,P17,T4,P7,P17,N/A,T10,N,N/A,8.0,Y,N,Y,N,Other,N/A,0,1,2022-08-02 20:35:59.340138+00:00,postgres,2022-08-02 20:35:59.340138+00:00,postgres
R745,M8,G16,42,T10,P17,T4,P6,P17,N/A,T10,N,N/A,19.0,N,N,N,N,Winner,P18,0,10,2022-08-02 20:35:59.348528+00:00,postgres,2022-08-02 20:35:59.348528+00:00,postgres
R746,M8,G16,43,T10,P17,T4,P7,P18,N/A,T10,N,N/A,14.0,Y,N,Y,N,Unforced Error,P7,0,11,2022-08-02 20:35:59.368065+00:00,postgres,2022-08-02 20:35:59.368065+00:00,postgres
R704,M8,G16,1,T10,P17,T4,P6,P17,N/A,T4,N,N/A,8.0,N,N,N,N,Winner,P7,0,3,2022-08-02 20:35:58.888526+00:00,postgres,2022-08-02 20:35:58.888526+00:00,postgres
R708,M8,G16,5,T10,P17,T4,P7,P18,N/A,T4,N,N/A,3.0,N,Y,N,Y,Unforced Error,P18,0,1,2022-08-02 20:35:58.951727+00:00,postgres,2022-08-02 20:35:58.951727+00:00,postgres
R716,M8,G16,13,T10,P18,T4,P6,P17,N/A,T4,N,N/A,6.0,N,Y,N,Y,Winner,P7,0,0,2022-08-02 20:35:59.038130+00:00,postgres,2022-08-02 20:35:59.038130+00:00,postgres
R717,M8,G16,14,T10,P17,T4,P7,P18,N/A,T10,N,N/A,5.0,N,Y,N,Y,Winner,P17,0,0,2022-08-02 20:35:59.045590+00:00,postgres,2022-08-02 20:35:59.045590+00:00,postgres
R751,M9,G17,5,T12,P21,T11,P20,P22,Drop,T11,N,N/A,11.0,Y,N,Y,N,Other,N/A,0,3,2022-08-03 03:15:49.107502+00:00,postgres,2022-08-03 03:15:49.107502+00:00,postgres
R752,M9,G17,6,T12,P22,T11,P19,P22,Drop,T11,N,N/A,3.0,Y,N,Y,N,Unforced Error,P22,0,0,2022-08-03 03:15:49.119525+00:00,postgres,2022-08-03 03:15:49.119525+00:00,postgres
R753,M9,G17,7,T11,P19,T12,P22,P19,Drive,T12,N,N/A,3.0,N,Y,N,Y,Unforced Error,P19,0,0,2022-08-03 03:15:49.123113+00:00,postgres,2022-08-03 03:15:49.123113+00:00,postgres
R754,M9,G17,8,T11,P20,T12,P21,P20,Drop,T12,N,N/A,12.0,N,N,N,Y,Winner,P22,0,0,2022-08-03 03:15:49.126572+00:00,postgres,2022-08-03 03:15:49.126572+00:00,postgres
R755,M9,G17,9,T12,P22,T11,P19,P22,Drop,T12,N,N/A,16.0,Y,N,Y,N,Other,N/A,0,8,2022-08-03 03:15:49.139885+00:00,postgres,2022-08-03 03:15:49.139885+00:00,postgres
R756,M9,G17,10,T12,P22,T11,P20,P22,Drop,T11,N,N/A,6.0,N,N,N,N,Winner,P20,0,2,2022-08-03 03:15:49.157487+00:00,postgres,2022-08-03 03:15:49.157487+00:00,postgres
R757,M9,G17,11,T12,P21,T11,P19,P22,Drop,T12,N,N/A,17.0,N,N,N,N,Winner,P21,0,13,2022-08-03 03:15:49.164068+00:00,postgres,2022-08-03 03:15:49.164068+00:00,postgres
R759,M9,G17,13,T12,P21,T11,P19,P22,Drop,T11,N,N/A,3.0,N,N,N,N,Unforced Error,P22,0,0,2022-08-03 03:15:49.184386+00:00,postgres,2022-08-03 03:15:49.184386+00:00,postgres
R760,M9,G17,14,T11,P19,T12,P21,P19,Drive,T11,N,N/A,4.0,N,N,N,N,Other,N/A,0,0,2022-08-03 03:15:49.188073+00:00,postgres,2022-08-03 03:15:49.188073+00:00,postgres
R761,M9,G17,15,T11,P19,T12,P22,P20,Drop,T12,N,N/A,5.0,Y,N,Y,N,Other,N/A,0,0,2022-08-03 03:15:49.192571+00:00,postgres,2022-08-03 03:15:49.192571+00:00,postgres
R762,M9,G17,16,T11,P20,T12,P21,P20,Lob,T11,N,N/A,6.0,Y,N,Y,N,Other,N/A,1,0,2022-08-03 03:15:49.197984+00:00,postgres,2022-08-03 03:15:49.197984+00:00,postgres
R764,M9,G17,18,T11,P20,T12,P21,P20,Drive,T11,N,N/A,5.0,Y,N,Y,N,Winner,P20,0,0,2022-08-03 03:15:49.207619+00:00,postgres,2022-08-03 03:15:49.207619+00:00,postgres
R765,M9,G17,19,T11,P20,T12,P22,P20,Drop,T12,N,N/A,5.0,N,N,N,N,Unforced Error,P19,0,1,2022-08-03 03:15:49.213039+00:00,postgres,2022-08-03 03:15:49.213039+00:00,postgres
R767,M9,G17,21,T12,P21,T11,P20,P22,Drop,T11,N,N/A,11.0,Y,N,Y,N,Other,N/A,1,1,2022-08-03 03:15:49.224532+00:00,postgres,2022-08-03 03:15:49.224532+00:00,postgres
R768,M9,G17,22,T12,P22,T11,P19,P22,Drop,T12,N,N/A,4.0,Y,N,Y,N,Unforced Error,P19,0,0,2022-08-03 03:15:49.239166+00:00,postgres,2022-08-03 03:15:49.239166+00:00,postgres
R769,M9,G17,23,T12,P22,T11,P20,P22,Drop,T11,N,N/A,5.0,N,N,N,N,Other,N/A,0,0,2022-08-03 03:15:49.243684+00:00,postgres,2022-08-03 03:15:49.243684+00:00,postgres
R770,M9,G17,24,T11,P19,T12,P21,P19,Drive,T12,N,N/A,3.0,N,N,N,N,Unforced Error,P19,0,0,2022-08-03 03:15:49.249725+00:00,postgres,2022-08-03 03:15:49.249725+00:00,postgres
R771,M9,G17,25,T11,P20,T12,P22,P20,Drop,T12,N,N/A,5.0,N,N,N,N,Other,N/A,0,0,2022-08-03 03:15:49.253366+00:00,postgres,2022-08-03 03:15:49.253366+00:00,postgres
R772,M9,G17,26,T12,P21,T11,P19,P21,Drop,T11,N,N/A,14.0,N,N,N,N,Winner,P20,0,0,2022-08-03 03:15:49.258775+00:00,postgres,2022-08-03 03:15:49.258775+00:00,postgres
R773,M9,G17,27,T12,P22,T11,P20,P22,Drop,T11,N,N/A,3.0,N,N,N,N,Unforced Error,P22,0,0,2022-08-03 03:15:49.274761+00:00,postgres,2022-08-03 03:15:49.274761+00:00,postgres
R774,M9,G17,28,T11,P19,T12,P21,P19,Drop,T11,N,N/A,14.0,N,N,N,N,Other,N/A,0,6,2022-08-03 03:15:49.278174+00:00,postgres,2022-08-03 03:15:49.278174+00:00,postgres
R775,M9,G17,29,T11,P19,T12,P22,P20,Drive,T12,N,N/A,3.0,Y,N,Y,N,Unforced Error,P20,0,0,2022-08-03 03:15:49.293595+00:00,postgres,2022-08-03 03:15:49.293595+00:00,postgres
R776,M9,G17,30,T11,P20,T12,P21,P19,Drop,T12,N,N/A,9.0,Y,N,Y,N,Other,N/A,1,1,2022-08-03 03:15:49.297787+00:00,postgres,2022-08-03 03:15:49.297787+00:00,postgres
R777,M9,G17,31,T12,P21,T11,P20,P21,Drive,T12,N,N/A,3.0,N,Y,N,Y,Winner,P21,0,0,2022-08-03 03:15:49.307457+00:00,postgres,2022-08-03 03:15:49.307457+00:00,postgres
R778,M9,G17,32,T12,P21,T11,P19,P22,Drop,T12,N,N/A,16.0,Y,Y,Y,Y,Other,N/A,2,1,2022-08-03 03:15:49.310939+00:00,postgres,2022-08-03 03:15:49.310939+00:00,postgres
R779,M9,G17,33,T12,P21,T11,P20,P21,Drive,T12,N,N/A,9.0,N,N,N,Y,Winner,P21,0,0,2022-08-03 03:15:49.327375+00:00,postgres,2022-08-03 03:15:49.327375+00:00,postgres
R780,M9,G17,34,T12,P21,T11,P19,P22,Drop,T11,N,N/A,3.0,Y,Y,Y,Y,Unforced Error,P22,0,0,2022-08-03 03:15:49.337347+00:00,postgres,2022-08-03 03:15:49.337347+00:00,postgres
R781,M9,G17,35,T12,P22,T11,P20,P22,Drop,T11,N,N/A,3.0,Y,Y,Y,Y,Unforced Error,P22,0,0,2022-08-03 03:15:49.340788+00:00,postgres,2022-08-03 03:15:49.340788+00:00,postgres
R782,M9,G17,36,T11,P20,T12,P22,P19,Drop,T12,N,N/A,9.0,Y,Y,Y,Y,Other,N/A,0,0,2022-08-03 03:15:49.344191+00:00,postgres,2022-08-03 03:15:49.344191+00:00,postgres
R784,M9,G17,38,T12,P22,T11,P20,P22,Drop,T11,N,N/A,4.0,Y,Y,Y,Y,Winner,P20,0,0,2022-08-03 03:15:49.356062+00:00,postgres,2022-08-03 03:15:49.356062+00:00,postgres
R785,M9,G17,39,T12,P21,T11,P19,P22,Drop,T11,N,N/A,7.0,Y,Y,Y,Y,Other,N/A,0,0,2022-08-03 03:15:49.360496+00:00,postgres,2022-08-03 03:15:49.360496+00:00,postgres
R786,M9,G17,40,T11,P20,T12,P22,P19,Drive,T11,N,N/A,4.0,Y,Y,Y,Y,Other,N/A,0,0,2022-08-03 03:15:49.368268+00:00,postgres,2022-08-03 03:15:49.368268+00:00,postgres
R787,M9,G17,41,T11,P20,T12,P21,P20,Drive,T11,N,N/A,17.0,N,Y,N,Y,Winner,P20,0,1,2022-08-03 03:15:49.372577+00:00,postgres,2022-08-03 03:15:49.372577+00:00,postgres
R788,M9,G17,42,T11,P20,T12,P22,P20,Drop,T11,N,N/A,6.0,Y,Y,Y,Y,Unforced Error,P22,0,0,2022-08-03 03:15:49.390996+00:00,postgres,2022-08-03 03:15:49.390996+00:00,postgres
R789,M9,G17,43,T11,P20,T12,P21,P20,Drive,T12,N,N/A,3.0,N,Y,N,Y,Unforced Error,P20,0,0,2022-08-03 03:15:49.397308+00:00,postgres,2022-08-03 03:15:49.397308+00:00,postgres
R790,M9,G17,44,T11,P19,T12,P22,P19,Drop,T12,N,N/A,3.0,N,Y,N,Y,Unforced Error,P20,0,0,2022-08-03 03:15:49.400943+00:00,postgres,2022-08-03 03:15:49.400943+00:00,postgres
R140,M1,G3,23,T2,P3,T1,P1,P4,Drop,T1,N,N/A,13.0,N,Y,N,N,Other,N/A,0,0,2022-04-09 15:01:06.894515+00:00,postgres,2022-04-09 15:01:06.894515+00:00,postgres
R791,M9,G17,45,T12,P22,T11,P19,P22,Drop,T11,N,N/A,3.0,Y,N,Y,N,Unforced Error,P22,0,0,2022-08-03 03:15:49.404304+00:00,postgres,2022-08-03 03:15:49.404304+00:00,postgres
R792,M9,G17,46,T12,P21,T11,P20,P22,Drop,T11,N,N/A,7.0,Y,N,Y,N,Other,N/A,0,1,2022-08-03 03:15:49.407822+00:00,postgres,2022-08-03 03:15:49.407822+00:00,postgres
R793,M9,G17,47,T11,P19,T12,P22,P19,Drive,T12,N,N/A,12.0,N,Y,N,Y,Winner,P22,2,0,2022-08-03 03:15:49.416549+00:00,postgres,2022-08-03 03:15:49.416549+00:00,postgres
R794,M9,G17,48,T11,P20,T12,P21,P20,Drive,T12,N,N/A,3.0,N,Y,N,Y,Unforced Error,P20,0,0,2022-08-03 03:15:49.429225+00:00,postgres,2022-08-03 03:15:49.429225+00:00,postgres
R795,M9,G17,49,T12,P22,T11,P19,P22,Drive,T12,N,N/A,11.0,Y,N,Y,N,Winner,P22,0,2,2022-08-03 03:15:49.432756+00:00,postgres,2022-08-03 03:15:49.432756+00:00,postgres
R796,M9,G17,50,T12,P22,T11,P20,P21,Drive,T11,N,N/A,17.0,N,N,N,N,Unforced Error,P21,0,10,2022-08-03 03:15:49.444550+00:00,postgres,2022-08-03 03:15:49.444550+00:00,postgres
R797,M9,G17,51,T12,P21,T11,P19,P21,Drop,T11,N,N/A,6.0,N,N,N,N,Winner,P20,0,1,2022-08-03 03:15:49.462592+00:00,postgres,2022-08-03 03:15:49.462592+00:00,postgres
R798,M9,G17,52,T11,P19,T12,P21,P20,Drive,T12,N,N/A,8.0,N,N,N,N,Winner,P22,0,2,2022-08-03 03:15:49.470094+00:00,postgres,2022-08-03 03:15:49.470094+00:00,postgres
R799,M9,G17,53,T11,P20,T12,P22,P20,Drive,T11,N,N/A,6.0,N,N,N,N,Other,N/A,0,0,2022-08-03 03:15:49.478373+00:00,postgres,2022-08-03 03:15:49.478373+00:00,postgres
R800,M9,G17,54,T11,P20,T12,P21,P20,Drop,T12,N,N/A,9.0,Y,N,Y,N,Other,N/A,0,0,2022-08-03 03:15:49.485405+00:00,postgres,2022-08-03 03:15:49.485405+00:00,postgres
R801,M9,G17,55,T12,P21,T11,P20,P22,Drop,T11,N,N/A,7.0,N,Y,N,Y,Other,N/A,0,2,2022-08-03 03:15:49.494646+00:00,postgres,2022-08-03 03:15:49.494646+00:00,postgres
R802,M9,G17,56,T12,P22,T11,P19,P22,Drive,T11,N,N/A,3.0,N,Y,N,Y,Unforced Error,P22,0,0,2022-08-03 03:15:49.502519+00:00,postgres,2022-08-03 03:15:49.502519+00:00,postgres
R803,M9,G17,57,T11,P20,T12,P21,P20,Drop,T12,N,N/A,17.0,Y,N,Y,N,Unforced Error,P19,0,12,2022-08-03 03:15:49.505818+00:00,postgres,2022-08-03 03:15:49.505818+00:00,postgres
R804,M9,G17,58,T11,P19,T12,P22,P20,Drop,T11,N,N/A,4.0,Y,N,Y,N,Unforced Error,P22,0,0,2022-08-03 03:15:49.523709+00:00,postgres,2022-08-03 03:15:49.523709+00:00,postgres
R805,M9,G17,59,T11,P19,T12,P21,P20,Drive,T12,N,N/A,5.0,N,N,N,N,Unforced Error,P20,0,0,2022-08-03 03:15:49.528033+00:00,postgres,2022-08-03 03:15:49.528033+00:00,postgres
R806,M9,G17,60,T12,P21,T11,P19,P21,Drop,T11,N,N/A,7.0,N,N,N,N,Other,N/A,0,0,2022-08-03 03:15:49.533943+00:00,postgres,2022-08-03 03:15:49.533943+00:00,postgres
R807,M9,G17,61,T12,P22,T11,P20,P22,Drop,T11,N,N/A,7.0,N,N,N,N,Other,N/A,0,1,2022-08-03 03:15:49.541233+00:00,postgres,2022-08-03 03:15:49.541233+00:00,postgres
R808,M9,G17,62,T11,P19,T12,P21,P20,Drive,T11,N,N/A,9.0,N,N,N,N,Winner,P19,0,4,2022-08-03 03:15:49.548505+00:00,postgres,2022-08-03 03:15:49.548505+00:00,postgres
R809,M9,G17,63,T11,P19,T12,P22,P19,Lob,T11,N,N/A,12.0,Y,N,Y,N,Unforced Error,P22,1,0,2022-08-03 03:15:49.557818+00:00,postgres,2022-08-03 03:15:49.557818+00:00,postgres
R812,M9,G17,66,T11,P19,T12,P22,P20,Drive,T11,N,N/A,5.0,Y,N,Y,N,Winner,P20,0,0,2022-08-03 03:15:49.575640+00:00,postgres,2022-08-03 03:15:49.575640+00:00,postgres
R813,M9,G17,67,T11,P19,T12,P21,P19,Drive,T11,N,N/A,6.0,N,N,N,N,Unforced Error,P21,0,0,2022-08-03 03:15:49.581107+00:00,postgres,2022-08-03 03:15:49.581107+00:00,postgres
R766,M9,G17,20,T12,P21,T11,P19,P21,Drop,T12,N,N/A,4.0,N,N,N,N,Unforced Error,P20,0,0,2022-08-03 03:15:49.219170+00:00,postgres,2022-08-03 03:15:49.219170+00:00,postgres
R1138,M15,G24,6,T22,P33,T23,P34,N/A,Drive,T23,N,N/A,5.0,Y,N,Y,N,Unforced Error,P32,0,0,2022-08-31 01:55:18.252487+00:00,postgres,2022-08-31 01:55:18.252487+00:00,postgres
R1139,M15,G24,7,T23,P34,T22,P33,N/A,Drive,T23,N,N/A,12.0,N,Y,N,Y,Unforced Error,P33,0,7,2022-08-31 01:55:18.258408+00:00,postgres,2022-08-31 01:55:18.258408+00:00,postgres
R1140,M15,G24,8,T23,P34,T22,P32,N/A,Drive,T22,N,N/A,9.0,Y,N,Y,Y,Other,N/A,1,0,2022-08-31 01:55:18.272416+00:00,postgres,2022-08-31 01:55:18.272416+00:00,postgres
R1141,M15,G24,9,T23,P35,T22,P33,N/A,Drive,T22,N,N/A,3.0,Y,Y,Y,Y,Unforced Error,P34,0,0,2022-08-31 01:55:18.282158+00:00,postgres,2022-08-31 01:55:18.282158+00:00,postgres
R1142,M15,G24,10,T22,P33,T23,P35,N/A,Drive,T23,N,N/A,5.0,Y,Y,Y,Y,Unforced Error,P33,0,0,2022-08-31 01:55:18.286549+00:00,postgres,2022-08-31 01:55:18.286549+00:00,postgres
R1143,M15,G24,11,T22,P32,T23,P34,N/A,Drive,T23,N,N/A,5.0,Y,Y,Y,Y,Unforced Error,P32,0,0,2022-08-31 01:55:18.292271+00:00,postgres,2022-08-31 01:55:18.292271+00:00,postgres
R1145,M15,G24,13,T23,P35,T22,P32,N/A,Drop,T22,N,N/A,10.0,N,Y,N,Y,Other,N/A,0,4,2022-08-31 01:55:18.300439+00:00,postgres,2022-08-31 01:55:18.300439+00:00,postgres
R1146,M15,G24,14,T23,P34,T22,P33,P35,Drive,T23,N,N/A,7.0,N,Y,N,Y,Winner,P34,0,0,2022-08-31 01:55:18.311941+00:00,postgres,2022-08-31 01:55:18.311941+00:00,postgres
R1147,M15,G24,15,T23,P34,T22,P32,P34,Drop,T23,N,N/A,7.0,Y,Y,Y,Y,Winner,P35,0,4,2022-08-31 01:55:18.319830+00:00,postgres,2022-08-31 01:55:18.319830+00:00,postgres
R1148,M15,G24,16,T23,P34,T22,P33,P35,Drop,T22,N,N/A,9.0,N,N,N,Y,Unforced Error,P34,0,0,2022-08-31 01:55:18.327422+00:00,postgres,2022-08-31 01:55:18.327422+00:00,postgres
R1149,M15,G24,17,T22,P33,T23,P34,P33,Drive,T22,N,N/A,12.0,Y,N,Y,N,Other,N/A,0,1,2022-08-31 01:55:18.337713+00:00,postgres,2022-08-31 01:55:18.337713+00:00,postgres
R1150,M15,G24,18,T22,P33,T23,P35,P33,Drive,T23,N,N/A,5.0,N,N,N,N,Unforced Error,P33,0,0,2022-08-31 01:55:18.351457+00:00,postgres,2022-08-31 01:55:18.351457+00:00,postgres
R1152,M15,G24,20,T22,P32,T23,P35,P33,Drive,T23,N,N/A,8.0,Y,N,Y,N,Winner,P34,2,0,2022-08-31 01:55:18.361696+00:00,postgres,2022-08-31 01:55:18.361696+00:00,postgres
R1153,M15,G24,21,T23,P34,T22,P33,P34,Drop,T22,N,N/A,3.0,N,Y,N,Y,Unforced Error,P35,0,0,2022-08-31 01:55:18.371432+00:00,postgres,2022-08-31 01:55:18.371432+00:00,postgres
R810,M9,G17,64,T11,N/A,T12,N/A,N/A,N/A,N/A,Y,T11,,N,N,N/A,N/A,N/A,N/A,0,0,2022-08-03 03:15:49.572609+00:00,postgres,2022-08-03 03:15:49.572609+00:00,postgres
R185,M2,G4,30,T3,P2,T2,P3,P5,Drop,T2,N,N/A,5.0,Y,N,Y,N,Other,N/A,0,0,2022-05-26 00:45:11.441450+00:00,postgres,2022-05-26 00:45:11.441450+00:00,postgres
R186,M2,G4,31,T3,P5,T2,P4,P2,Drive,T2,N,N/A,24.0,Y,N,Y,N,Other,N/A,0,0,2022-05-26 00:45:11.444435+00:00,postgres,2022-05-26 00:45:11.444435+00:00,postgres
R187,M2,G4,32,T2,P3,T3,P2,P4,Drop,T3,N,N/A,24.0,N,Y,N,Y,Winner,P5,0,11,2022-05-26 00:45:11.452870+00:00,postgres,2022-05-26 00:45:11.452870+00:00,postgres
R188,M2,G4,33,T2,P4,T3,P5,P3,Drive,T2,N,N/A,4.0,N,Y,N,Y,Other,N/A,0,0,2022-05-26 00:45:11.461672+00:00,postgres,2022-05-26 00:45:11.461672+00:00,postgres
R814,M10,G18,1,T13,P23,T14,P25,P23,Drop,T14,N,N/A,5.0,N,N,N,N,Other,N/A,0,0,2022-08-08 03:10:56.828935+00:00,postgres,2022-08-08 03:10:56.828935+00:00,postgres
R815,M10,G18,2,T14,P25,T13,P23,P25,Drop,T13,N,N/A,3.0,N,N,N,N,Unforced Error,P25,0,0,2022-08-08 03:10:56.852517+00:00,postgres,2022-08-08 03:10:56.852517+00:00,postgres
R816,M10,G18,3,T14,P26,T13,P24,P26,Drop,T13,N,N/A,10.0,N,N,N,N,Winner,P24,1,5,2022-08-08 03:10:56.855957+00:00,postgres,2022-08-08 03:10:56.855957+00:00,postgres
R818,M10,G18,5,T13,P23,T14,P26,P24,Drop,T14,N,N/A,3.0,Y,N,Y,N,Unforced Error,P24,0,0,2022-08-08 03:10:56.906069+00:00,postgres,2022-08-08 03:10:56.906069+00:00,postgres
R819,M10,G18,6,T13,P24,T14,P25,P23,Drive,T13,N,N/A,20.0,N,N,Y,N,Other,N/A,0,7,2022-08-08 03:10:56.909622+00:00,postgres,2022-08-08 03:10:56.909622+00:00,postgres
R820,M10,G18,7,T13,P24,T14,P26,P24,Drive,T14,N,N/A,15.0,N,N,N,N,Unforced Error,P24,0,8,2022-08-08 03:10:56.930770+00:00,postgres,2022-08-08 03:10:56.930770+00:00,postgres
R821,M10,G18,8,T14,P25,T13,P23,P25,Drop,T14,N,N/A,12.0,N,N,N,N,Other,N/A,0,7,2022-08-08 03:10:56.946822+00:00,postgres,2022-08-08 03:10:56.946822+00:00,postgres
R822,M10,G18,9,T14,P25,T13,P24,P25,Drop,T14,N,N/A,9.0,N,N,Y,N,Winner,P25,1,3,2022-08-08 03:10:56.959749+00:00,postgres,2022-08-08 03:10:56.959749+00:00,postgres
R823,M10,G18,10,T14,P25,T13,P23,P25,Drop,T14,N,N/A,27.0,N,N,N,N,Winner,P25,1,15,2022-08-08 03:10:56.969859+00:00,postgres,2022-08-08 03:10:56.969859+00:00,postgres
R825,M10,G18,12,T14,P25,T13,P23,P25,Drop,T13,N,N/A,17.0,N,N,N,N,Other,N/A,1,3,2022-08-08 03:10:57.035892+00:00,postgres,2022-08-08 03:10:57.035892+00:00,postgres
R826,M10,G18,13,T14,P26,T13,P24,P25,Drop,T13,N,N/A,12.0,N,N,N,N,Winner,P24,1,4,2022-08-08 03:10:57.053746+00:00,postgres,2022-08-08 03:10:57.053746+00:00,postgres
R827,M10,G18,14,T13,P23,T14,P25,P23,Drive,T14,N,N/A,7.0,N,N,N,N,Other,N/A,0,0,2022-08-08 03:10:57.066417+00:00,postgres,2022-08-08 03:10:57.066417+00:00,postgres
R828,M10,G18,15,T13,P24,T14,P26,P24,Drop,T14,N,N/A,5.0,N,N,N,N,Other,N/A,0,0,2022-08-08 03:10:57.073746+00:00,postgres,2022-08-08 03:10:57.073746+00:00,postgres
R830,M10,G18,17,T14,P26,T13,P24,P25,Drop,T14,N,N/A,16.0,N,N,N,N,Other,N/A,1,5,2022-08-08 03:10:57.092523+00:00,postgres,2022-08-08 03:10:57.092523+00:00,postgres
R831,M10,G18,18,T14,P26,T13,P23,P26,Drop,T13,N,N/A,21.0,Y,N,Y,N,Unforced Error,P25,2,10,2022-08-08 03:10:57.109581+00:00,postgres,2022-08-08 03:10:57.109581+00:00,postgres
R832,M10,G18,19,T13,P23,T14,P26,P24,Drive,T13,N,N/A,6.0,N,Y,N,Y,Other,N/A,0,0,2022-08-08 03:10:57.130969+00:00,postgres,2022-08-08 03:10:57.130969+00:00,postgres
R833,M10,G18,20,T13,P23,T14,P25,P23,Drive,T13,N,N/A,14.0,Y,Y,Y,Y,Other,N/A,0,4,2022-08-08 03:10:57.137901+00:00,postgres,2022-08-08 03:10:57.137901+00:00,postgres
R835,M10,G18,22,T13,P23,T14,P26,P24,Drop,T14,N,N/A,9.0,N,Y,N,Y,Other,N/A,0,0,2022-08-08 03:10:57.152599+00:00,postgres,2022-08-08 03:10:57.152599+00:00,postgres
R836,M10,G18,23,T13,P24,T14,P25,P23,Drive,T13,N,N/A,5.0,N,Y,N,Y,Winner,P24,0,0,2022-08-08 03:10:57.162089+00:00,postgres,2022-08-08 03:10:57.162089+00:00,postgres
R837,M10,G18,24,T13,P24,T14,P26,P24,Drop,T13,N,N/A,19.0,Y,Y,Y,Y,Winner,P24,0,15,2022-08-08 03:10:57.167561+00:00,postgres,2022-08-08 03:10:57.167561+00:00,postgres
R838,M10,G18,25,T13,P24,T14,P25,P24,Drop,T13,N,N/A,28.0,N,Y,N,Y,Unforced Error,P26,1,15,2022-08-08 03:10:57.186649+00:00,postgres,2022-08-08 03:10:57.186649+00:00,postgres
R839,M10,G18,26,T13,P24,T14,P26,P24,Drive,T14,N,N/A,23.0,Y,Y,Y,Y,Unforced Error,P23,0,16,2022-08-08 03:10:57.216344+00:00,postgres,2022-08-08 03:10:57.216344+00:00,postgres
R840,M10,G18,27,T14,P26,T13,P24,P26,Drive,T13,N,N/A,5.0,Y,Y,Y,Y,Other,N/A,0,0,2022-08-08 03:10:57.239442+00:00,postgres,2022-08-08 03:10:57.239442+00:00,postgres
R842,M10,G18,29,T13,P24,T14,P26,N/A,Drop,T14,N,N/A,32.0,Y,Y,Y,Y,Other,N/A,0,14,2022-08-08 03:10:57.260836+00:00,postgres,2022-08-08 03:10:57.260836+00:00,postgres
R843,M10,G18,30,T13,P23,T14,P25,P23,Drop,T14,N,N/A,5.0,Y,Y,Y,Y,Other,N/A,0,0,2022-08-08 03:10:57.292521+00:00,postgres,2022-08-08 03:10:57.292521+00:00,postgres
R844,M10,G18,31,T14,P26,T13,P24,P25,Drop,T13,N,N/A,10.0,Y,Y,Y,Y,Other,N/A,0,0,2022-08-08 03:10:57.297798+00:00,postgres,2022-08-08 03:10:57.297798+00:00,postgres
R845,M10,G18,32,T14,P25,T13,P23,P25,Drop,T14,N,N/A,5.0,Y,Y,Y,Y,Winner,P26,0,0,2022-08-08 03:10:57.307871+00:00,postgres,2022-08-08 03:10:57.307871+00:00,postgres
R846,M10,G18,33,T14,P25,T13,P24,P25,Drop,T13,N,N/A,12.0,N,Y,N,Y,Winner,P24,0,8,2022-08-08 03:10:57.313112+00:00,postgres,2022-08-08 03:10:57.313112+00:00,postgres
R847,M10,G18,34,T13,P24,T14,P25,P24,Drive,T13,N,N/A,11.0,Y,N,Y,N,Winner,P24,0,2,2022-08-08 03:10:57.324997+00:00,postgres,2022-08-08 03:10:57.324997+00:00,postgres
R848,M10,G18,35,T13,P24,T14,P26,P24,Drop,T14,N,N/A,3.0,N,N,N,N,Unforced Error,P24,0,0,2022-08-08 03:10:57.336556+00:00,postgres,2022-08-08 03:10:57.336556+00:00,postgres
R849,M10,G18,36,T13,P23,T14,P25,P23,Drop,T13,N,N/A,12.0,N,N,N,N,Other,N/A,0,7,2022-08-08 03:10:57.339924+00:00,postgres,2022-08-08 03:10:57.339924+00:00,postgres
R850,M10,G18,37,T13,P23,T14,P26,P23,Drop,T13,N,N/A,8.0,Y,N,Y,N,Other,N/A,0,1,2022-08-08 03:10:57.352789+00:00,postgres,2022-08-08 03:10:57.352789+00:00,postgres
R851,M10,G18,38,T13,P23,T14,P25,P24,Drive,T13,N,N/A,4.0,N,N,N,N,Other,N/A,0,0,2022-08-08 03:10:57.361066+00:00,postgres,2022-08-08 03:10:57.361066+00:00,postgres
R817,M10,G18,4,T13,P23,T14,P25,P23,Drop,T13,N,N/A,35.0,N,N,N,N,Winner,P24,1,13,2022-08-08 03:10:56.867582+00:00,postgres,2022-08-08 03:10:56.867582+00:00,postgres
